timestamp,sensor_id,applied_load_kN,mv_per_v,excitation_V,temperature_C,impact_event,alerts
2025-06-23T16:16:46.638772,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:47.639152,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:48.639748,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:49.640229,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.47,1,IMPACT
2025-06-23T16:16:50.641332,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.47,1,IMPACT
2025-06-23T16:16:51.641615,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:52.642253,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:53.642617,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:54.643316,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:55.643888,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:56.644340,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:57.644956,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:58.656577,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-23T16:16:59.657368,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:00.658254,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:01.659024,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:02.660022,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:03.661197,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:04.661396,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:05.662047,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:06.662813,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:07.663416,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:08.664207,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:09.664543,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:10.665314,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:11.665575,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:12.666408,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-23T16:17:13.681823,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:14.682906,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:15.684766,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:16.685463,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:17.686162,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:18.686911,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:19.687506,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:20.688264,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:21.688536,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:22.689212,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:23.689740,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:24.690624,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:25.691118,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-23T16:17:26.692124,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:27.693024,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:28.693698,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:29.693971,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:30.694526,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:31.695337,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:32.695612,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:33.696327,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:34.696742,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:35.697395,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:36.698341,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.5,1,IMPACT
2025-06-23T16:17:37.698882,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.5,1,IMPACT
2025-06-23T16:17:38.699322,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:39.700360,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-23T16:17:40.701266,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:41.701939,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:42.702467,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:43.786553,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:44.790122,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:45.790521,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:46.791403,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:47.792308,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:48.792468,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:49.792842,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:50.793723,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:51.794133,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:52.794944,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:53.795301,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-23T16:17:54.795954,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:17:55.796720,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:17:56.797160,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:17:57.797422,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:17:58.798157,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:17:59.798579,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:00.799254,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:01.799956,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:02.800673,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:03.801116,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:04.802348,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:05.803201,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:06.803850,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:07.804708,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-23T16:18:08.805175,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:09.806192,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:10.806703,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:11.807310,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:12.807712,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:13.859285,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:14.860188,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:15.861116,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:16.861590,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:17.862114,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:18.862813,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:19.863401,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:20.863963,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-23T16:18:21.864780,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:22.865284,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:23.865812,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.54,1,IMPACT
2025-06-23T16:18:24.866422,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.54,1,IMPACT
2025-06-23T16:18:25.866988,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:26.867463,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:27.867884,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:28.869961,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:29.871271,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:30.871792,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-23T16:18:31.872203,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-23T16:18:32.872642,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-23T16:18:33.873134,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-23T16:18:34.873280,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-23T16:18:35.874191,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:36.874938,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:37.875124,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:38.876164,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:39.876807,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:40.877782,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:41.878242,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:42.878821,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:43.879497,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:44.879720,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:45.880186,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:46.880645,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:47.881204,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:48.881343,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-23T16:18:49.881958,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:50.883017,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:51.883956,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:52.884286,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:53.884588,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:54.885426,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:55.886415,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:56.887165,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:57.887722,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:18:59.017686,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:19:00.018297,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:19:01.019350,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:19:02.019799,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:19:03.020474,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-23T16:19:04.021197,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:05.021698,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:06.022771,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:07.022872,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:08.023048,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:09.024046,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:10.025063,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.57,1,IMPACT
2025-06-23T16:19:11.025291,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.57,1,IMPACT
2025-06-23T16:19:12.025662,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:13.026558,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:14.027019,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:15.027654,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:16.028107,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-23T16:19:17.028657,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:18.029224,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:19.029836,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:20.030328,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:21.030777,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:22.031547,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:23.031998,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:24.032288,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:25.032856,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:26.033619,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:27.034120,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:28.034446,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:29.036242,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:30.037155,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-23T16:19:31.037483,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:32.038779,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:33.039733,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:34.040285,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:35.040926,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:36.041207,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:37.042026,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:38.042332,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:39.042603,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:40.043233,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:41.043699,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:42.044301,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:43.044633,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:44.047709,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-23T16:19:45.048858,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:46.049433,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:47.050024,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:48.050575,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:49.050991,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:50.051555,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:51.052575,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:52.052844,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:53.053391,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:54.053848,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:55.054145,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:56.054629,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-23T16:19:57.054953,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.6,1,IMPACT
2025-06-23T16:19:58.055734,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.6,1,IMPACT
2025-06-23T16:19:59.056384,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:00.056633,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:01.057211,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:02.057535,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:03.058193,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:04.058801,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:05.059465,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:06.059981,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:07.060572,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:08.061338,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:09.061892,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:10.062307,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:11.063151,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-23T16:20:12.063794,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:13.064235,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:14.136474,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:15.137280,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:16.137557,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:17.138331,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:18.138924,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:19.139131,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:20.139583,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:21.140111,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:22.140581,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:23.141319,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:24.141673,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:25.142970,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-23T16:20:26.144533,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:27.144973,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:28.145705,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:29.145973,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:30.146805,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:31.147705,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:32.148263,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:33.148713,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:34.149375,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:35.150092,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:36.150700,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:37.151181,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:38.151874,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:39.152335,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.63,0,NORMAL
2025-06-23T16:20:40.152778,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.64,0,NORMAL
2025-06-23T16:20:41.153364,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.64,0,NORMAL
2025-06-23T16:20:42.153866,SGLC7050-IMPACTBED-001,1600.0,1.20008,10.0,25.64,0,NORMAL
